"PVWatts Hourly PV Performance Data"
"Requested Location","denton, tx"
"Location","Lat, Lng: 33.21, -97.14"
"Latitude (DD)","33.21"
"Longitude (DD)","-97.14"
"Elevation (m)","202.67999267578"
"DC System Size (kW)","100"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","22","11","902","87","29.4","5.3","0.16","908.57","42.679","72623.058","69653.378"
"10","22","12","897","92","30.4","5.2","0.16","922.216","44.041","73228.069","70236.951"
"10","22","13","586","161","30.9","5.1","0.16","694.754","41.301","55806.522","53432.719"
"10","22","14","810","91","30.9","5.1","0.16","714.102","41.619","57869.334","55422.437"
"10","22","15","754","75","30.4","5","0.16","527.405","38.438","43642.796","41700.002"
"10","22","16","582","58","29","4.3","0.16","286.329","33.725","22727.505","21525.823"
"10","22","17","160","19","28.1","3.8","0.16","43.601","28.701","1774.434","1315.202"
"10","22","18","0","0","25.4","3.1","0.16","0","25.4","0","0"
"10","22","19","0","0","24.6","3.3","0.16","0","24.6","0","0"
"10","22","20","0","0","24","3.2","0.16","0","24","0","0"
"10","22","21","0","0","23.4","3.1","0.16","0","23.4","0","0"
"10","22","22","0","0","22.8","3","0.16","0","22.8","0","0"
"10","22","23","0","0","22.4","3.2","0.16","0","22.4","0","0"
"10","23","0","0","0","21.9","3.3","0.16","0","21.9","0","0"
"10","23","1","0","0","21.6","3.3","0.16","0","21.6","0","0"
"10","23","2","0","0","21.3","3.1","0.16","0","21.3","0","0"
"10","23","3","0","0","20.9","2.4","0.16","0","20.9","0","0"
"10","23","4","0","0","20.5","1.4","0.16","0","20.5","0","0"
"10","23","5","0","0","20.2","1","0.16","0","20.2","0","0"
"10","23","6","0","0","19.8","2.1","0.16","0","19.8","0","0"
"10","23","7","0","10","18.1","4.5","0.16","9.255","18.249","682.567","262.025"
"10","23","8","0","6","15.4","6.5","0.16","5.557","15.471","413.541","2.531"
"10","23","9","0","21","13.3","7.3","0.16","19.487","13.529","1539.016","1088.126"
"10","23","10","0","133","12.5","7.3","0.16","125.119","13.964","10565.046","9794.328"
"10","23","11","3","179","12.6","7.1","0.16","172.664","14.658","14638.586","13723.526"
"10","23","12","8","205","13.1","6.9","0.16","202.99","15.569","17233.055","16226.063"
"10","23","13","77","282","13.7","6.8","0.16","351.859","18.031","30242.869","28774.888"
"10","23","14","57","233","14.2","6.6","0.16","277.376","17.692","23883.268","22640.633"
"10","23","15","122","172","14.4","6.2","0.16","249.649","17.693","21741.071","20574.342"
"10","23","16","481","74","14","5.6","0.16","264.365","17.701","22350.053","21161.745"
"10","23","17","106","19","13.5","5.3","0.16","35.562","13.912","1608.158","1154.818"
"10","23","18","0","0","11.7","4.7","0.16","0","11.7","0","0"
"10","23","19","0","0","10.8","4.7","0.16","0","10.8","0","0"
"10","23","20","0","0","10","4.8","0.16","0","10","0","0"
"10","23","21","0","0","9.4","4.7","0.16","0","9.4","0","0"
"10","23","22","0","0","8.9","4.5","0.16","0","8.9","0","0"
"10","23","23","0","0","8.4","4.3","0.16","0","8.4","0","0"
"10","24","0","0","0","7.9","4.1","0.16","0","7.9","0","0"
"10","24","1","0","0","7.4","3.7","0.16","0","7.4","0","0"
"10","24","2","0","0","7","3.3","0.16","0","7","0","0"
"10","24","3","0","0","6.5","2.9","0.16","0","6.5","0","0"
"10","24","4","0","0","6.1","2.6","0.16","0","6.1","0","0"
"10","24","5","0","0","5.7","2.4","0.16","0","5.7","0","0"
"10","24","6","0","0","5.7","2.5","0.16","0","5.7","0","0"
"10","24","7","426","51","6.8","3","0.16","176.265","10.264","13950.175","13059.508"
"10","24","8","517","98","8.5","3","0.16","369.331","16.015","33003.87","31438.055"
"10","24","9","802","94","10.3","2.7","0.16","655.413","24.34","57049.643","54631.791"
"10","24","10","865","100","12.1","2.5","0.16","824.223","30.366","69512.878","66653.404"
"10","24","11","893","103","13.7","2.3","0.16","914.182","34.709","75414.775","72346.174"
"10","24","12","896","104","15.1","2","0.16","930.213","37.771","75746.746","72666.381"
"10","24","13","876","100","16","1.5","0.16","862.915","39.417","70075.233","67195.832"
"10","24","14","739","107","16.5","0.9","0.16","675.008","37.71","55548.534","53183.872"
"10","24","15","729","84","16.3","0.5","0.16","520.764","34.615","43748.492","41801.953"
"10","24","16","552","62","15.4","0.5","0.16","277.136","25.019","22712.74","21511.581"
"10","24","17","136","18","14.6","0.6","0.16","35.133","15.514","1487.659","1038.59"
"10","24","18","0","0","12.3","0.9","0.16","0","12.3","0","0"
"10","24","19","0","0","11.5","1.1","0.16","0","11.5","0","0"
"10","24","20","0","0","11","1.3","0.16","0","11","0","0"
"10","24","21","0","0","10.6","1.5","0.16","0","10.6","0","0"
"10","24","22","0","0","10.2","1.6","0.16","0","10.2","0","0"
"10","24","23","0","0","9.7","1.7","0.16","0","9.7","0","0"
"10","25","0","0","0","9.3","1.8","0.16","0","9.3","0","0"
"10","25","1","0","0","8.9","1.8","0.16","0","8.9","0","0"
"10","25","2","0","0","8.7","1.9","0.16","0","8.7","0","0"
"10","25","3","0","0","8.6","2.1","0.16","0","8.6","0","0"
"10","25","4","0","0","8.7","2.5","0.16","0","8.7","0","0"
"10","25","5","0","0","8.9","2.8","0.16","0","8.9","0","0"
"10","25","6","0","0","9.4","3.1","0.16","0","9.4","0","0"
"10","25","7","322","56","10.8","3.5","0.16","152.628","13.575","11984.052","11163.053"
"10","25","8","19","88","12.9","3.8","0.16","94.862","14.596","8080.764","7398.075"
"10","25","9","26","183","14.8","3.6","0.16","200.436","18.483","17095.493","16093.375"
"10","25","10","0","112","16.1","3.3","0.16","104.805","18.112","8650.35","7947.477"
"10","25","11","0","118","17.2","2.9","0.16","110.521","19.465","9047.087","8330.157"
"10","25","12","0","101","18.1","2.4","0.16","94.219","20.211","7634.354","6967.482"
"10","25","13","0","68","18.6","1.9","0.16","63.265","20.165","5058.274","4482.683"
"10","25","14","0","44","18.8","1.6","0.16","40.877","19.88","3233.047","2722.131"
"10","25","15","0","40","18.3","1.6","0.16","37.125","19.284","2962.682","2461.347"
"10","25","16","92","33","17.1","2.1","0.16","69.299","18.746","5588.395","4994.02"
"10","25","17","50","17","16.3","2.5","0.16","22.703","16.709","1042.385","609.093"
"10","25","18","0","0","14.2","3.7","0.16","0","14.2","0","0"
"10","25","19","0","0","13.2","4.2","0.16","0","13.2","0","0"
"10","25","20","0","0","12.3","4.4","0.16","0","12.3","0","0"
"10","25","21","0","0","11.6","4.4","0.16","0","11.6","0","0"
"10","25","22","0","0","11","4.4","0.16","0","11","0","0"
"10","25","23","0","0","10.5","4.4","0.16","0","10.5","0","0"
"10","26","0","0","0","10","4.5","0.16","0","10","0","0"
"10","26","1","0","0","9.5","4.7","0.16","0","9.5","0","0"
"10","26","2","0","0","9.1","4.9","0.16","0","9.1","0","0"
"10","26","3","0","0","8.9","4.9","0.16","0","8.9","0","0"
"10","26","4","0","0","8.5","5.1","0.16","0","8.5","0","0"
"10","26","5","0","0","8.1","5.3","0.16","0","8.1","0","0"
"10","26","6","0","0","7.6","5.5","0.16","0","7.6","0","0"
"10","26","7","0","10","7.2","5.6","0.16","9.255","7.33","716.95","295.19"
"10","26","8","0","22","7.1","5.8","0.16","20.393","7.381","1677.474","1221.678"
"10","26","9","0","13","7.3","5.9","0.16","12.059","7.464","959.068","528.728"
"10","26","10","0","15","7.7","5.8","0.16","13.929","7.891","1102.961","667.522"
"10","26","11","0","100","8.1","5.6","0.16","93.259","9.407","7902.699","7226.318"
"10","26","12","0","40","8.4","5.3","0.16","37.198","8.94","3042.761","2538.588"
"10","26","13","0","71","8.6","5","0.16","66.06","9.596","5533.294","4940.871"
"10","26","14","3","86","8.2","4.9","0.16","82.213","9.458","7004.004","6359.468"
"10","26","15","0","38","7.4","5.2","0.16","35.265","7.921","2951.792","2450.842"
"10","26","16","0","25","6.1","5.5","0.16","23.172","6.43","1918.098","1453.776"
"10","26","17","0","4","5.4","5.6","0.16","3.805","5.446","192.449","0"
"10","26","18","0","0","3.6","5.7","0.16","0","3.6","0","0"
"10","26","19","0","0","2.7","5.7","0.16","0","2.7","0","0"
"10","26","20","0","0","2.1","5.7","0.16","0","2.1","0","0"
"10","26","21","0","0","2.1","5.5","0.16","0","2.1","0","0"
"10","26","22","0","0","2.2","5.2","0.16","0","2.2","0","0"
"10","26","23","0","0","2.3","5","0.16","0","2.3","0","0"
"10","27","0","0","0","2.4","4.8","0.16","0","2.4","0","0"
"10","27","1","0","0","2.4","4.7","0.16","0","2.4","0","0"
"10","27","2","0","0","2.5","4.6","0.16","0","2.5","0","0"
"10","27","3","0","0","2.4","4.5","0.16","0","2.4","0","0"
"10","27","4","0","0","2.3","4.6","0.16","0","2.3","0","0"
"10","27","5","0","0","2.2","4.6","0.16","0","2.2","0","0"
"10","27","6","0","0","2.1","4.7","0.16","0","2.1","0","0"
"10","27","7","198","63","2.2","5.1","0.16","123.826","4.011","10173.342","9416.504"
"10","27","8","0","25","2.6","5.4","0.16","23.178","2.935","1954.645","1489.028"
"10","27","9","0","32","3.2","5.3","0.16","29.704","3.633","2498.603","2013.712"
"10","27","10","0","36","4.1","4.9","0.16","33.45","4.611","2790.948","2295.697"
"10","27","11","0","61","5","4.4","0.16","56.752","5.925","4787.059","4221.078"
"10","27","12","0","72","5.8","4.1","0.16","67.012","6.939","5661.198","5064.243"
"10","27","13","1","96","6.4","3.8","0.16","90.278","8.004","7705.713","7036.313"
"10","27","14","0","68","6.7","3.6","0.16","63.223","7.86","5364.407","4777.968"
"10","27","15","1","90","6.5","3.4","0.16","84.846","8.11","7350.62","6693.802"
"10","27","16","259","78","5.9","3.3","0.16","178.8","9.326","15440.504","14497.03"
"10","27","17","35","13","5.5","3.3","0.16","16.83","5.766","808.708","383.696"
"10","27","18","0","0","4.2","3.7","0.16","0","4.2","0","0"
"10","27","19","0","0","3.6","4","0.16","0","3.6","0","0"
"10","27","20","0","0","3.1","4.1","0.16","0","3.1","0","0"
"10","27","21","0","0","2.8","4.1","0.16","0","2.8","0","0"
"10","27","22","0","0","2.7","4","0.16","0","2.7","0","0"
"10","27","23","0","0","2.8","3.8","0.16","0","2.8","0","0"
"10","28","0","0","0","3","3.4","0.16","0","3","0","0"
"10","28","1","0","0","3.3","2.9","0.16","0","3.3","0","0"
"10","28","2","0","0","3.4","2.5","0.16","0","3.4","0","0"
"10","28","3","0","0","3.5","2.5","0.16","0","3.5","0","0"
"10","28","4","0","0","3.5","2.7","0.16","0","3.5","0","0"
"10","28","5","0","0","3.4","2.9","0.16","0","3.4","0","0"
"10","28","6","0","0","3.4","3.2","0.16","0","3.4","0","0"
"10","28","7","87","21","3.7","3.6","0.16","49.781","4.593","3915.098","3380.014"
"10","28","8","0","22","4.4","3.7","0.16","20.393","4.77","1697.172","1240.678"
"10","28","9","10","82","5.2","3.5","0.16","82.939","6.748","7189.185","6538.087"
"10","28","10","0","66","6","3.4","0.16","61.381","7.16","5193.549","4613.164"
"10","28","11","11","174","6.7","3.8","0.16","174.983","9.809","15159.573","14226.053"
"10","28","12","2","155","7","4.4","0.16","148.308","9.418","12774.505","11925.498"
"10","28","13","11","187","7.1","4.9","0.16","187.768","9.97","16327.774","15352.86"
"10","28","14","0","102","7.3","5.3","0.16","95.324","8.688","8189.938","7503.379"
"10","28","15","0","89","7.4","5.3","0.16","83.335","8.617","7200.827","6549.317"
"10","28","16","552","67","6.9","4.7","0.16","277.72","11.234","23862.043","22620.16"
"10","28","17","99","15","6.4","4.2","0.16","26.739","6.748","1178.298","740.19"
"10","28","18","0","0","4.5","3.1","0.16","0","4.5","0","0"
"10","28","19","0","0","3.7","2.6","0.16","0","3.7","0","0"
"10","28","20","0","0","3","2.2","0.16","0","3","0","0"
"10","28","21","0","0","2.5","1.9","0.16","0","2.5","0","0"
"10","28","22","0","0","2.1","1.8","0.16","0","2.1","0","0"
"10","28","23","0","0","1.8","1.9","0.16","0","1.8","0","0"
"10","29","0","0","0","1.9","2.4","0.16","0","1.9","0","0"
"10","29","1","0","0","2.2","3","0.16","0","2.2","0","0"
"10","29","2","0","0","2.3","3.4","0.16","0","2.3","0","0"
"10","29","3","0","0","2.5","3.9","0.16","0","2.5","0","0"
"10","29","4","0","0","2.8","4.3","0.16","0","2.8","0","0"
"10","29","5","0","0","3","4.5","0.16","0","3","0","0"
"10","29","6","0","0","3.5","4.8","0.16","0","3.5","0","0"
"10","29","7","393","48","4.8","5.4","0.16","162.111","7.061","12800.761","11950.823"
"10","29","8","0","56","7","6.2","0.16","52.009","7.685","4444.186","3890.355"
"10","29","9","0","67","9.3","6.9","0.16","62.274","10.06","5257.749","4675.09"
"10","29","10","1","130","11.3","7.1","0.16","123.156","12.77","10463.124","9696.018"
"10","29","11","62","276","12.9","7","0.16","334.937","16.939","28842.46","27424.101"
"10","29","12","453","213","14","6.6","0.16","649.496","22.186","55974.654","53594.893"
"10","29","13","467","208","14.6","6.1","0.16","631.14","23.002","54388.807","52065.239"
"10","29","14","775","100","14.8","5.7","0.16","684.758","24.369","59443.984","56941.291"
"10","29","15","834","62","14.4","5.2","0.16","545.867","22.521","48202.614","46098.247"
"10","29","16","676","46","12.8","3.9","0.16","297.384","17.974","24795.44","23520.482"
"10","29","17","174","15","11.5","3","0.16","35.915","12.033","1447.093","999.461"
"10","29","18","0","0","8.2","2.3","0.16","0","8.2","0","0"
"10","29","19","0","0","7.4","2.2","0.16","0","7.4","0","0"
"10","29","20","0","0","6.7","2.1","0.16","0","6.7","0","0"
"10","29","21","0","0","6.1","2.2","0.16","0","6.1","0","0"
"10","29","22","0","0","5.6","2.2","0.16","0","5.6","0","0"
"10","29","23","0","0","4.9","2.2","0.16","0","4.9","0","0"
"10","30","0","0","0","4.3","2","0.16","0","4.3","0","0"
"10","30","1","0","0","3.7","1.8","0.16","0","3.7","0","0"
"10","30","2","0","0","3.2","1.6","0.16","0","3.2","0","0"
"10","30","3","0","0","2.8","1.5","0.16","0","2.8","0","0"
"10","30","4","0","0","2.4","1.4","0.16","0","2.4","0","0"
"10","30","5","0","0","2.1","1.3","0.16","0","2.1","0","0"
"10","30","6","0","0","2.6","1.4","0.16","0","2.6","0","0"
"10","30","7","573","34","4.8","1.9","0.16","193.149","9.406","14827.788","13906.024"
"10","30","8","811","51","8","1.7","0.16","451.56","19.766","39972.969","38160.212"
"10","30","9","909","61","11.8","1.2","0.16","676.601","31.562","57491.48","55057.972"
"10","30","10","954","67","15","1.1","0.16","841.545","40.132","68511.993","65687.984"
"10","30","11","976","70","16.8","0.7","0.16","937.018","47.82","73513.611","70512.375"
"10","30","12","977","71","18.2","0.7","0.16","951.756","49.702","74015.545","70996.523"
"10","30","13","960","69","19.1","0.8","0.16","885.269","47.64","69709.18","66842.75"
"10","30","14","920","66","19.3","1.1","0.16","745.497","41.59","60647.173","58101.846"
"10","30","15","841","59","18.8","1.3","0.16","541.635","34.269","45733.421","43716.548"
"10","30","16","674","45","16.5","1.1","0.16","294.338","25.165","23815.081","22574.861"
"10","30","17","169","14","14.7","1","0.16","34.099","15.458","1338.701","894.909"
"10","30","18","0","0","11.4","1.3","0.16","0","11.4","0","0"
"10","30","19","0","0","10.4","1.3","0.16","0","10.4","0","0"
"10","30","20","0","0","9.6","1.4","0.16","0","9.6","0","0"
"10","30","21","0","0","8.8","1.4","0.16","0","8.8","0","0"
"10","30","22","0","0","8.1","1.5","0.16","0","8.1","0","0"
"10","30","23","0","0","7.4","1.5","0.16","0","7.4","0","0"
"10","31","0","0","0","6.8","1.5","0.16","0","6.8","0","0"
"10","31","1","0","0","6.3","1.6","0.16","0","6.3","0","0"
"10","31","2","0","0","5.8","1.7","0.16","0","5.8","0","0"
"10","31","3","0","0","5.4","1.8","0.16","0","5.4","0","0"
"10","31","4","0","0","5.2","1.9","0.16","0","5.2","0","0"
"10","31","5","0","0","4.9","1.9","0.16","0","4.9","0","0"
"10","31","6","0","0","5.2","2.1","0.16","0","5.2","0","0"
"10","31","7","299","44","7.1","2.8","0.16","132.12","9.778","10262.47","9502.473"
"10","31","8","692","69","10.3","3.2","0.16","416.854","18.505","36972.743","35266.296"
"10","31","9","860","74","14","3.8","0.16","660.959","25.857","57368.583","54939.43"
"10","31","10","909","82","17.2","4.3","0.16","820.631","30.876","69268.436","66417.624"
"10","31","11","933","87","19.3","4.3","0.16","916.478","34.555","75831.134","72747.779"
"10","31","12","936","87","20.7","4.2","0.16","931.233","36.415","76422.322","73318.019"
"10","31","13","918","84","21.6","4.2","0.16","864.962","36.208","71319.77","68396.271"
"10","31","14","763","108","21.9","4.1","0.16","683.786","33.628","57304.255","54877.381"
"10","31","15","545","109","21.3","3.3","0.16","433.902","29.712","37025.722","35317.398"
"10","31","16","369","65","18.6","2","0.16","206.857","23.591","16791.261","15799.923"
"10","31","17","123","13","16.5","1.4","0.16","27.328","17.064","1088.665","653.733"
"10","31","18","0","0","17","0.7","0.16","0","17","0","0"
"10","31","19","0","0","16","1.3","0.16","0","16","0","0"
"10","31","20","0","0","15","2.1","0.16","0","15","0","0"
"10","31","21","0","0","14","3","0.16","0","14","0","0"
"10","31","22","0","0","13","3.9","0.16","0","13","0","0"
"10","31","23","0","0","12","4.2","0.16","0","12","0","0"
"11","1","0","0","0","12","4.1","0.16","0","12","0","0"
"11","1","1","0","0","11","3.9","0.16","0","11","0","0"
"11","1","2","0","0","10","3.7","0.16","0","10","0","0"
"11","1","3","0","0","10","3.6","0.16","0","10","0","0"
"11","1","4","0","0","9","3.4","0.16","0","9","0","0"
"11","1","5","0","0","9","3.1","0.16","0","9","0","0"
"11","1","6","0","0","9","3.1","0.16","0","9","0","0"
"11","1","7","200","56","9","3.4","0.16","116.456","11.149","9128.541","8408.724"
"11","1","8","429","101","11","3.5","0.16","321.932","17.037","28484.753","27079.069"
"11","1","9","392","179","14","3.3","0.16","462.599","22.945","40168.493","38348.807"
"11","1","10","412","235","16","2.9","0.16","584.752","28.054","49494.943","47344.784"
"11","1","11","504","236","18","2.4","0.16","709.484","33.981","58550.011","56078.995"
"11","1","12","714","183","19","2","0.16","849.052","39.687","68620.331","65792.484"
"11","1","13","692","176","20","1.7","0.16","784.872","40.375","63472.938","60827.483"
"11","1","14","634","160","20","1.6","0.16","644.752","37.136","53160.896","50880.838"
"11","1","15","508","137","20","1.6","0.16","439.268","31.699","37148.637","35435.957"
"11","1","16","298","88","18","1.2","0.16","202.497","23.837","16482.02","15501.641"
"11","1","17","0","0","16","0.9","0.16","0","0","0","0"
"11","1","18","0","0","14","1","0.16","0","14","0","0"
"11","1","19","0","0","14","1.1","0.16","0","14","0","0"
"11","1","20","0","0","13","1.2","0.16","0","13","0","0"
"11","1","21","0","0","13","1.3","0.16","0","13","0","0"
"11","1","22","0","0","12","1.3","0.16","0","12","0","0"
"11","1","23","0","0","12","1.3","0.16","0","12","0","0"
"11","2","0","0","0","12","1.4","0.16","0","12","0","0"
"11","2","1","0","0","12","1.6","0.16","0","12","0","0"
"11","2","2","0","0","12","1.9","0.16","0","12","0","0"
"11","2","3","0","0","12","2.2","0.16","0","12","0","0"
"11","2","4","0","0","11","2","0.16","0","11","0","0"
"11","2","5","0","0","11","1.7","0.16","0","11","0","0"
"11","2","6","0","0","11","1.6","0.16","0","11","0","0"
"11","2","7","89","57","12","1.9","0.16","86.172","14.098","6761.005","6125.08"
"11","2","8","321","146","14","1.9","0.16","313.47","21.816","27147.77","25789.461"
"11","2","9","477","192","17","1.3","0.16","531.376","32.125","44664.475","42685.479"
"11","2","10","592","207","19","0.7","0.16","706.121","42.37","56701.723","54296.199"
"11","2","11","674","199","21","0.5","0.16","819.496","49.672","63616.942","60966.385"
"11","2","12","746","168","22","0.9","0.16","859.477","48.944","66937.931","64169.698"
"11","2","13","730","158","23","1.4","0.16","795.689","45.089","63187.776","60552.426"
"11","2","14","673","145","23","1.7","0.16","655.907","40.061","53509.83","51217.408"
"11","2","15","506","137","22","2","0.16","437.258","32.704","36834.315","35132.773"
"11","2","16","303","86","20","1.7","0.16","205.513","25.284","16616.952","15631.791"
"11","2","17","0","0","17","1.5","0.16","0","0","0","0"
"11","2","18","0","0","15","1.8","0.16","0","15","0","0"
"11","2","19","0","0","14","1.8","0.16","0","14","0","0"
"11","2","20","0","0","14","1.7","0.16","0","14","0","0"
"11","2","21","0","0","13","1.6","0.16","0","13","0","0"
"11","2","22","0","0","12","1.6","0.16","0","12","0","0"
"11","2","23","0","0","12","1.5","0.16","0","12","0","0"
"11","3","0","0","0","11","1.5","0.16","0","11","0","0"
"11","3","1","0","0","11","1.5","0.16","0","11","0","0"
"11","3","2","0","0","11","1.5","0.16","0","11","0","0"
"11","3","3","0","0","10","1.7","0.16","0","10","0","0"
"11","3","4","0","0","10","1.8","0.16","0","10","0","0"
"11","3","5","0","0","10","1.9","0.16","0","10","0","0"
"11","3","6","0","0","10","2.1","0.16","0","10","0","0"
"11","3","7","174","53","11","2.5","0.16","106.35","13.285","8211.529","7524.206"
"11","3","8","449","115","13","2.4","0.16","345.056","20.801","30112.189","28648.838"
"11","3","9","583","153","16","2.1","0.16","558.5","29.384","47604.024","45520.868"
"11","3","10","676","167","19","1.8","0.16","731.955","37.615","60029.776","57506.326"
"11","3","11","725","171","20","1.4","0.16","832.686","43.102","66495.777","63743.211"
"11","3","12","728","174","22","1.2","0.16","848.336","46.668","66704.142","63944.192"
"11","3","13","704","169","23","1.1","0.16","784.205","46.385","61936.165","59345.164"
"11","3","14","649","153","23","1","0.16","645.551","42.773","52075.514","49833.915"
"11","3","15","454","150","22","0.6","0.16","421.455","36.391","34920.012","33286.301"
"11","3","16","267","88","21","0.4","0.16","191.401","27.836","15282.094","14344.233"
"11","3","17","0","0","19","0.7","0.16","0","0","0","0"
"11","3","18","0","0","17","1","0.16","0","17","0","0"
"11","3","19","0","0","16","1.1","0.16","0","16","0","0"
"11","3","20","0","0","15","1.2","0.16","0","15","0","0"
"11","3","21","0","0","14","1.2","0.16","0","14","0","0"
"11","3","22","0","0","14","1.3","0.16","0","14","0","0"
"11","3","23","0","0","13","1.4","0.16","0","13","0","0"
"11","4","0","0","0","13","1.5","0.16","0","13","0","0"
"11","4","1","0","0","12","1.5","0.16","0","12","0","0"
"11","4","2","0","0","12","1.5","0.16","0","12","0","0"
"11","4","3","0","0","12","1.5","0.16","0","12","0","0"
"11","4","4","0","0","12","1.6","0.16","0","12","0","0"
"11","4","5","0","0","12","1.9","0.16","0","12","0","0"
"11","4","6","0","0","12","2.3","0.16","0","12","0","0"
"11","4","7","183","51","14","3.2","0.16","106.295","16.02","8057.732","7375.858"
"11","4","8","458","111","17","3.6","0.16","344.299","23.356","29743.64","28293.348"
"11","4","9","618","139","20","3.8","0.16","568.203","30.186","48335.464","46226.39"
"11","4","10","708","151","23","4","0.16","738.722","35.835","61069.072","58508.795"
"11","4","11","757","154","26","3.7","0.16","840.165","41.241","67655.284","64861.632"
"11","4","12","791","142","27","3.3","0.16","866.733","43.73","69062.167","66218.663"
"11","4","13","780","133","28","3.1","0.16","806.192","44.089","64377.573","61700.063"
"11","4","14","735","119","27","3.1","0.16","669.455","40.385","54645.86","52313.184"
"11","4","15","593","110","26","2.6","0.16","457.023","35.982","38116.062","36369.102"
"11","4","16","399","70","24","2","0.16","220.782","29.318","17442.773","16428.35"
"11","4","17","0","0","21","2.1","0.16","0","0","0","0"
"11","4","18","0","0","20","2.9","0.16","0","20","0","0"
"11","4","19","0","0","20","3.6","0.16","0","20","0","0"
"11","4","20","0","0","19","4.1","0.16","0","19","0","0"
"11","4","21","0","0","18","4.4","0.16","0","18","0","0"
"11","4","22","0","0","18","4.6","0.16","0","18","0","0"
"11","4","23","0","0","17","4.7","0.16","0","17","0","0"
"11","5","0","0","0","17","4.7","0.16","0","17","0","0"
"11","5","1","0","0","16","4.6","0.16","0","16","0","0"
"11","5","2","0","0","16","4.5","0.16","0","16","0","0"
"11","5","3","0","0","15","4.4","0.16","0","15","0","0"
"11","5","4","0","0","15","4.2","0.16","0","15","0","0"
"11","5","5","0","0","14","4.1","0.16","0","14","0","0"
"11","5","6","0","0","14","4.1","0.16","0","14","0","0"
"11","5","7","302","43","15","4.4","0.16","130.496","17.056","9642.738","8904.701"
"11","5","8","590","82","17","4.7","0.16","376.822","22.956","32695.952","31141.048"
"11","5","9","729","100","20","4.8","0.16","597.654","29.336","51153.249","48944.329"
"11","5","10","793","113","23","4.6","0.16","758.862","35.143","63025.094","60395.508"
"11","5","11","821","120","25","4.2","0.16","851.966","39.379","69221.095","66371.96"
"11","5","12","827","120","26","3.6","0.16","868.028","41.991","69730.549","66863.363"
"11","5","13","394","253","27","2.8","0.16","602.736","39.635","48667.243","46546.413"
"11","5","14","749","109","28","1.8","0.16","666.836","44.991","53454.46","51164"
"11","5","15","598","105","27","0.8","0.16","453.578","41.675","36969.884","35263.538"
"11","5","16","382","69","24","0.6","0.16","213.432","31.172","16697.059","15709.059"
"11","5","17","0","0","21","2.1","0.16","0","0","0","0"
"11","5","18","0","0","19","4.2","0.16","0","19","0","0"
"11","5","19","0","0","17","5.8","0.16","0","17","0","0"
"11","5","20","0","0","15","6.3","0.16","0","15","0","0"
"11","5","21","0","0","14","6.1","0.16","0","14","0","0"
"11","5","22","0","0","13","6.4","0.16","0","13","0","0"
"11","5","23","0","0","12","6.6","0.16","0","12","0","0"
"11","6","0","0","0","11","6.4","0.16","0","11","0","0"
"11","6","1","0","0","10","6.2","0.16","0","10","0","0"
"11","6","2","0","0","9","5.9","0.16","0","9","0","0"
"11","6","3","0","0","8","5.5","0.16","0","8","0","0"
"11","6","4","0","0","8","5","0.16","0","8","0","0"
"11","6","5","0","0","7","4.4","0.16","0","7","0","0"
"11","6","6","0","0","7","4","0.16","0","7","0","0"
"11","6","7","156","40","8","4.2","0.16","86.216","9.403","6577.92","5948.482"
"11","6","8","754","58","10","4.9","0.16","424.656","16.542","37847.65","36110.201"
"11","6","9","871","71","11","5.1","0.16","653.698","20.836","57910.098","55461.757"
"11","6","10","927","78","13","4.8","0.16","817.459","25.75","70485.075","67591.152"
"11","6","11","951","82","14","4.5","0.16","912.617","28.79","77343.427","74206.485"
"11","6","12","561","211","15","4.3","0.16","733.359","27.191","62234.993","59633.404"
"11","6","13","918","88","16","4.3","0.16","856.554","30.272","72383.933","69422.726"
"11","6","14","273","219","16","4.2","0.16","434.747","23.336","37451.187","35727.786"
"11","6","15","759","75","15","4","0.16","506.152","23.833","44466.68","42494.692"
"11","6","16","149","72","13","3","0.16","132.374","15.66","10979.632","10194.223"
"11","6","17","0","0","10","2","0.16","0","0","0","0"
"11","6","18","0","0","9","1.9","0.16","0","9","0","0"
"11","6","19","0","0","8","1.8","0.16","0","8","0","0"
"11","6","20","0","0","7","1.7","0.16","0","7","0","0"
"11","6","21","0","0","7","1.7","0.16","0","7","0","0"
"11","6","22","0","0","6","1.8","0.16","0","6","0","0"
"11","6","23","0","0","6","2","0.16","0","6","0","0"
"11","7","0","0","0","5","2.1","0.16","0","5","0","0"
"11","7","1","0","0","5","2.1","0.16","0","5","0","0"
"11","7","2","0","0","5","2.1","0.16","0","5","0","0"
